id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
57831,0,0,0,0,1,0,0,6,0,0,2,0,0,1,0,2,0,0,0,0,0,1,0,32,7,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,0,0,0,0,3,1,0,0,0,15,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,Class_9
1936,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,7,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,1,1,2,0,1,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Class_2
5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
13843,0,0,0,0,0,0,0,1,0,1,1,0,0,9,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,2,0,0,2,1,0,7,0,1,13,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,Class_2
43902,0,0,1,11,0,0,0,0,0,0,11,0,1,1,0,2,0,2,0,0,1,0,0,0,1,3,8,0,0,0,1,0,0,1,7,1,0,2,3,0,0,0,0,1,0,2,0,1,2,0,1,2,1,9,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,2,1,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,Class_6
27894,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_4
18897,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,1,10,0,0,0,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,Class_3
31735,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,Class_6
40952,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,3,0,0,0,0,2,9,0,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,2,0,0,17,0,0,1,0,0,0,7,2,0,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,3,0,0,0,0,Class_6
969,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Class_1
747,0,0,1,0,0,0,0,2,0,0,0,0,0,5,0,3,5,0,0,0,0,6,0,11,0,0,0,0,0,0,0,4,0,1,0,4,2,0,6,0,0,1,0,1,0,2,0,0,1,2,0,0,0,8,3,0,0,0,1,0,0,4,0,2,1,1,18,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,Class_1
56563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_8
19199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,Class_3
40088,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
58702,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_9
3921,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,15,0,1,1,0,1,1,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,Class_2
18734,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
32186,0,0,12,5,0,0,0,0,0,0,16,0,1,0,0,2,0,1,0,0,0,1,0,7,0,2,14,2,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,10,1,0,0,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Class_6
973,0,0,0,0,0,0,0,5,0,0,0,1,3,0,0,1,3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,2,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Class_1
39263,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,1,0,0,1,0,1,0,Class_6
32297,0,0,2,0,1,0,0,1,0,4,1,0,0,0,0,1,0,2,0,0,0,2,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,0,0,3,1,0,0,0,0,4,5,0,0,0,0,9,0,1,1,1,1,0,4,0,0,2,4,0,0,0,2,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,3,0,Class_6
33188,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,2,0,1,0,8,0,12,2,2,0,1,1,0,0,9,1,2,0,5,0,0,2,0,0,2,0,2,0,0,0,4,4,1,0,0,0,4,1,0,2,0,5,7,0,3,0,5,0,4,26,0,1,4,2,0,0,5,0,0,0,0,1,0,0,0,1,0,1,2,29,1,1,0,0,1,10,Class_6
11430,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Class_2
24988,0,0,0,1,0,0,0,0,12,0,2,0,0,0,4,1,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Class_3
44423,0,0,7,4,0,0,0,0,0,0,16,0,1,0,0,1,0,0,0,0,0,0,0,8,0,4,4,3,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,5,0,0,2,0,0,0,0,4,0,0,0,14,0,1,2,1,1,1,0,1,1,0,0,0,0,1,0,1,0,2,1,0,0,10,0,2,0,0,0,0,1,1,2,0,0,0,0,Class_6
14729,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,Class_2
44814,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,3,0,1,0,1,2,2,0,0,0,1,5,2,1,1,1,0,1,0,2,0,0,1,0,1,0,0,0,3,0,0,5,0,4,0,0,0,0,11,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Class_6
2259,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,12,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Class_2
14390,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
14805,2,0,0,0,0,0,0,0,11,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,8,0,0,4,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_2
61542,0,0,6,6,0,0,0,0,1,0,0,1,0,0,0,4,0,3,1,0,1,2,0,1,0,0,0,1,0,0,1,1,1,2,6,0,0,1,0,3,6,1,1,0,1,3,0,0,2,0,0,0,0,6,0,0,0,0,0,1,3,11,2,0,0,2,2,5,0,0,0,1,0,0,2,1,0,0,0,24,0,11,2,0,0,0,0,0,47,0,0,1,0,Class_9
5006,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,Class_2
8984,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,0,1,0,1,7,0,2,0,0,0,0,0,0,0,1,0,0,2,0,8,0,0,2,2,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,Class_2
14849,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,7,0,0,0,0,3,2,0,0,3,0,2,1,0,0,0,0,1,0,0,1,1,0,0,11,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,Class_2
42278,0,0,4,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,5,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
35266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,Class_6
39352,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,1,0,3,0,1,0,0,0,0,16,0,1,0,1,1,0,0,0,0,1,0,2,5,0,1,0,0,0,2,1,0,0,0,0,6,2,0,1,1,2,1,0,2,0,0,0,0,5,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,1,Class_6
5790,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,Class_2
9840,0,0,1,0,0,0,0,0,0,1,0,0,1,3,11,5,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Class_2
8096,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,0,0,11,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,Class_2
22952,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
49810,0,0,0,0,0,0,0,0,16,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,24,0,0,4,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,Class_8
55280,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,1,0,0,0,6,0,0,0,1,2,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_8
33293,1,0,8,0,0,0,0,0,0,1,9,0,1,1,0,1,0,0,1,0,1,2,0,0,0,1,7,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,6,0,5,1,0,1,0,0,0,0,13,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,3,0,0,1,0,2,1,1,3,0,0,0,Class_6
51350,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Class_8
37178,0,0,13,9,0,0,0,0,1,1,9,0,2,0,0,3,0,0,1,0,1,4,0,4,0,0,14,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,12,0,0,1,0,0,1,0,8,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,2,0,0,0,0,Class_6
21424,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,1,0,3,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Class_3
32732,0,0,11,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_6
4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,1,0,1,0,3,2,0,0,0,1,0,0,1,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,7,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,4,0,0,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,Class_2
38521,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,Class_6
14669,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_2
36300,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
11093,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,Class_2
21517,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
18088,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,4,1,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,6,1,1,0,0,0,Class_3
53752,0,1,0,1,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,11,0,2,0,8,1,0,1,0,1,0,0,4,0,2,1,2,1,2,1,1,1,1,0,2,0,0,13,1,0,0,1,0,1,1,5,0,1,1,0,1,0,0,0,0,1,1,6,12,1,0,0,0,2,0,0,10,0,33,0,0,1,0,11,0,2,0,2,1,1,1,0,0,0,Class_8
32294,0,0,10,3,0,0,0,1,0,2,6,1,1,0,0,7,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,11,0,0,1,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,Class_6
37252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
7148,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
2865,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,0,0,0,0,0,4,1,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_2
1312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_1
29627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_5
7296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
33465,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,Class_6
34716,0,0,15,0,0,0,0,0,0,0,10,1,0,0,0,6,0,0,0,0,0,2,0,2,0,0,18,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,0,8,0,1,0,0,0,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,2,0,0,1,0,Class_6
45628,1,0,0,1,0,0,0,1,1,0,0,0,1,3,1,1,2,1,0,2,0,2,0,4,5,0,0,0,0,0,0,11,0,0,1,1,1,2,3,1,1,0,0,2,1,0,0,8,2,10,0,0,0,5,2,1,0,0,0,0,0,1,0,21,0,2,12,1,2,12,0,0,6,4,0,0,0,0,0,0,0,0,0,0,2,13,3,6,1,0,0,0,0,Class_7
26723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,Class_4
56485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
28668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,Class_4
